Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio,Project_Name,Project_Manager,Team_Name,Department,Project_Type,Start_Date,End_Date,Planned_End_Date,Status,Priority,Budget,Actual_Cost,Progress_%,Risk_Level,Client,Team_Size,Delay_Days,Cost_Variance,Cost_Variance_%,Is_Delayed,Is_Over_Budget
TSK000062,PRJ0002,EMP0340,Kabir Krishnan,Design task #63,2023-05-17,2023-06-01,,4.3,6.7,In Progress,Medium,Deployment,0,0.0,False,False,-2.4000000000000004,1.56,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000063,PRJ0002,EMP0037,Kiaan Singh,Code Review task #64,2023-05-20,2023-06-01,2023-05-30,48.9,47.0,Completed,Medium,Design,3,4.7,True,False,1.8999999999999986,0.96,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000064,PRJ0002,EMP0125,Zara Kumar,Testing task #65,2023-08-21,2023-09-05,2023-09-08,29.7,22.4,Completed,Medium,Code Review,0,0.0,True,True,7.300000000000001,0.75,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000065,PRJ0002,EMP0438,Advait Pillai,Research task #66,2023-09-12,2023-10-02,,15.6,18.5,Blocked,Medium,Design,0,0.0,False,False,-2.9000000000000004,1.19,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000066,PRJ0002,EMP0239,Meera Krishnan,Documentation task #67,2023-08-29,2023-08-31,2023-08-30,65.8,58.8,Completed,High,Bug Fix,0,0.0,True,False,7.0,0.89,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000067,PRJ0002,EMP0424,Diya Sharma,Code Review task #68,2023-04-26,2023-05-15,2023-05-14,20.2,22.7,Completed,Low,Code Review,0,0.0,True,False,-2.5,1.12,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000068,PRJ0002,EMP0308,Rudra Reddy,Development task #69,2023-09-15,2023-09-20,2023-09-19,47.3,47.0,Completed,Low,Documentation,0,0.0,True,False,0.29999999999999716,0.99,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000069,PRJ0002,EMP0339,Vihaan Pillai,Deployment task #70,2023-09-23,2023-10-10,,34.3,55.6,In Progress,Medium,Bug Fix,2,4.1,False,False,-21.300000000000004,1.62,Data Pipeline - Logistics Client E #2,Ananya Rao,Zenith,Cloud Infrastructure,Data Pipeline,2023-04-03,2023-12-18,2023-12-21,Completed,High,59601.78,52236.9,100.0,Medium,Logistics Client E,7,0,-7364.879999999997,-12.36,False,False
TSK000070,PRJ0003,EMP0058,Zara Kapoor,Deployment task #71,2025-09-04,2025-09-16,2025-09-16,14.9,20.8,Completed,Low,Design,2,2.7,True,False,-5.9,1.4,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000071,PRJ0003,EMP0288,Kiaan Reddy,Code Review task #72,2025-05-01,2025-05-15,2025-05-16,33.5,23.0,Completed,High,Deployment,1,1.5,True,True,10.5,0.69,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000072,PRJ0003,EMP0033,Advait Malhotra,Code Review task #73,2025-07-02,2025-07-19,2025-07-19,28.1,27.2,Completed,Low,Testing,0,0.0,True,False,0.9000000000000021,0.97,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000073,PRJ0003,EMP0384,Aryan Pillai,Research task #74,2025-05-03,2025-05-07,2025-05-10,34.4,47.6,Completed,High,Code Review,1,1.8,True,True,-13.200000000000003,1.38,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000074,PRJ0003,EMP0336,Kabir Pillai,Development task #75,2025-05-30,2025-06-04,2025-06-09,72.7,47.1,Completed,Medium,Bug Fix,0,0.0,True,True,25.6,0.65,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000075,PRJ0003,EMP0535,Ira Menon,Code Review task #76,2025-05-23,2025-05-26,2025-05-26,5.2,4.2,Completed,Low,Code Review,3,5.0,True,False,1.0,0.81,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000076,PRJ0003,EMP0215,Veer Krishnan,Code Review task #77,2025-07-15,2025-07-26,2025-08-03,15.0,15.2,Completed,Low,Development,1,0.8,True,True,-0.1999999999999993,1.01,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000077,PRJ0003,EMP0574,Aditya Pillai,Documentation task #78,2025-09-02,2025-09-21,2025-09-20,9.6,9.7,Completed,Low,Testing,2,4.5,True,False,-0.09999999999999964,1.01,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000078,PRJ0003,EMP0319,Advait Pillai,Development task #79,2025-07-19,2025-07-22,2025-07-27,38.5,34.3,Completed,Low,Bug Fix,0,0.0,True,True,4.200000000000003,0.89,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000079,PRJ0003,EMP0402,Rudra Gupta,Deployment task #80,2025-06-08,2025-06-28,2025-07-01,57.5,43.5,Completed,Low,Testing,0,0.0,True,True,14.0,0.76,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000080,PRJ0003,EMP0477,Advait Kapoor,Research task #81,2025-09-16,2025-10-02,2025-10-02,11.2,11.4,Completed,Low,Documentation,0,0.0,True,False,-0.20000000000000107,1.02,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000081,PRJ0003,EMP0148,Zara Kumar,Research task #82,2025-06-29,2025-07-13,2025-07-13,84.1,55.1,Completed,Low,Testing,1,2.7,True,False,28.999999999999993,0.66,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000082,PRJ0003,EMP0487,Sara Nair,Bug Fix task #83,2025-05-22,2025-06-07,2025-06-08,22.6,23.7,Completed,High,Testing,2,3.9,True,True,-1.0999999999999979,1.05,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000083,PRJ0003,EMP0334,Ishaan Das,Design task #84,2025-09-13,2025-09-24,2025-09-27,42.9,40.4,Completed,Medium,Bug Fix,0,0.0,True,True,2.5,0.94,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000084,PRJ0003,EMP0068,Arnav Pillai,Documentation task #85,2025-07-20,2025-08-09,2025-08-14,24.8,15.7,Completed,Low,Testing,0,0.0,True,True,9.100000000000001,0.63,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000085,PRJ0003,EMP0588,Kiaan Malhotra,Bug Fix task #86,2025-08-26,2025-09-16,2025-09-16,12.5,10.4,Completed,Low,Testing,0,0.0,True,False,2.0999999999999996,0.83,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000086,PRJ0003,EMP0389,Kavya Kapoor,Development task #87,2025-07-16,2025-07-19,2025-07-22,45.5,31.7,Completed,Low,Design,0,0.0,True,True,13.8,0.7,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000087,PRJ0003,EMP0464,Ananya Malhotra,Code Review task #88,2025-09-07,2025-09-28,2025-09-27,17.8,20.3,Completed,Medium,Deployment,0,0.0,True,False,-2.5,1.14,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000088,PRJ0003,EMP0092,Aditya Bose,Development task #89,2025-09-20,2025-10-08,2025-10-08,3.7,4.5,Completed,Low,Deployment,3,4.3,True,False,-0.7999999999999998,1.22,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000089,PRJ0003,EMP0113,Kabir Bose,Bug Fix task #90,2025-07-05,2025-07-14,2025-07-15,64.6,52.5,Completed,Medium,Bug Fix,0,0.0,True,True,12.099999999999994,0.81,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000090,PRJ0003,EMP0559,Myra Malhotra,Bug Fix task #91,2025-06-17,2025-07-04,2025-07-04,49.3,41.1,Completed,Low,Code Review,0,0.0,True,False,8.199999999999996,0.83,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000091,PRJ0003,EMP0129,Ishaan Krishnan,Design task #92,2025-05-28,2025-05-30,2025-05-30,6.9,4.6,Completed,Low,Design,0,0.0,True,False,2.3000000000000007,0.67,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000092,PRJ0003,EMP0426,Riya Bose,Research task #93,2025-08-18,2025-09-08,,13.2,54.0,To Do,Medium,Deployment,0,0.0,False,False,-40.8,4.09,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000093,PRJ0003,EMP0232,Advait Kapoor,Deployment task #94,2025-06-10,2025-06-12,2025-06-17,40.6,27.8,Completed,Low,Development,1,1.8,True,True,12.8,0.68,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000094,PRJ0003,EMP0582,Veer Malhotra,Code Review task #95,2025-08-25,2025-08-30,2025-08-31,68.1,43.5,Completed,Medium,Testing,1,2.3,True,True,24.599999999999994,0.64,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000095,PRJ0003,EMP0536,Rudra Gupta,Development task #96,2025-05-16,2025-05-20,2025-05-21,21.0,17.7,Completed,Medium,Research,2,4.1,True,True,3.3000000000000007,0.84,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000096,PRJ0003,EMP0525,Kabir Krishnan,Development task #97,2025-08-22,2025-09-03,2025-09-08,56.5,36.1,Completed,High,Code Review,0,0.0,True,True,20.4,0.64,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000097,PRJ0003,EMP0578,Dhruv Kapoor,Development task #98,2025-06-29,2025-07-16,2025-07-24,9.0,7.4,Completed,Medium,Research,0,0.0,True,True,1.5999999999999996,0.82,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000098,PRJ0003,EMP0085,Navya Sharma,Design task #99,2025-05-26,2025-06-05,2025-06-06,40.5,32.3,Completed,High,Design,3,3.4,True,True,8.200000000000003,0.8,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000099,PRJ0003,EMP0458,Aadhya Nair,Testing task #100,2025-07-27,2025-08-06,2025-08-07,44.9,49.2,Completed,Low,Design,1,1.8,True,True,-4.300000000000004,1.1,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000100,PRJ0003,EMP0508,Diya Sharma,Development task #101,2025-08-07,2025-08-16,2025-08-18,63.7,47.1,Completed,High,Code Review,3,5.8,True,True,16.6,0.74,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000101,PRJ0003,EMP0119,Diya Krishnan,Documentation task #102,2025-05-07,2025-05-21,2025-06-02,15.1,13.4,Completed,Medium,Bug Fix,0,0.0,True,True,1.6999999999999993,0.89,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000102,PRJ0003,EMP0486,Vihaan Kumar,Development task #103,2025-06-30,2025-07-15,2025-07-18,18.6,12.1,Completed,Low,Deployment,0,0.0,True,True,6.500000000000002,0.65,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000103,PRJ0003,EMP0443,Advait Menon,Documentation task #104,2025-07-02,2025-07-12,2025-07-20,21.2,22.8,Completed,High,Documentation,2,3.3,True,True,-1.6000000000000014,1.08,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000104,PRJ0003,EMP0533,Navya Pillai,Bug Fix task #105,2025-07-19,2025-07-26,2025-07-26,29.8,42.0,Completed,Low,Testing,0,0.0,True,False,-12.2,1.41,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000105,PRJ0003,EMP0457,Kavya Menon,Documentation task #106,2025-07-22,2025-08-02,2025-08-02,11.9,16.3,Completed,High,Testing,0,0.0,True,False,-4.4,1.37,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000106,PRJ0003,EMP0123,Sara Nair,Design task #107,2025-05-16,2025-05-22,2025-05-25,72.1,52.0,Completed,Low,Design,0,0.0,True,True,20.099999999999994,0.72,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000107,PRJ0003,EMP0260,Arnav Sharma,Deployment task #108,2025-07-08,2025-07-12,2025-07-10,46.1,30.1,Completed,Medium,Design,1,1.6,True,False,16.0,0.65,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000108,PRJ0003,EMP0076,Aadhya Rao,Testing task #109,2025-07-03,2025-07-17,2025-07-18,75.8,47.5,Completed,Medium,Documentation,2,5.1,True,True,28.299999999999997,0.63,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000109,PRJ0003,EMP0403,Anika Singh,Code Review task #110,2025-06-08,2025-06-13,2025-06-15,55.8,40.1,Completed,Low,Development,1,2.1,True,True,15.699999999999996,0.72,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000110,PRJ0003,EMP0075,Diya Malhotra,Development task #111,2025-05-12,2025-05-22,2025-05-23,25.8,36.0,Completed,Low,Bug Fix,0,0.0,True,True,-10.2,1.4,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000111,PRJ0003,EMP0273,Ishaan Sharma,Bug Fix task #112,2025-06-01,2025-06-15,2025-06-14,50.3,43.2,Completed,Medium,Testing,0,0.0,True,False,7.099999999999994,0.86,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000112,PRJ0003,EMP0554,Ira Kumar,Code Review task #113,2025-06-20,2025-07-07,2025-07-08,5.0,4.2,Completed,Medium,Development,0,0.0,True,True,0.7999999999999998,0.84,Cloud Migration - Retail Client B #3,Sneha Reddy,Quantum,AI/ML,Cloud Migration,2025-04-24,2025-09-23,2025-09-24,Completed,Medium,116823.8,110242.68,100.0,Low,Retail Client B,15,0,-6581.12000000001,-5.63,False,False
TSK000113,PRJ0004,EMP0093,Shaurya Iyer,Design task #114,2023-07-05,2023-07-17,2023-07-17,37.8,33.9,Completed,High,Development,0,0.0,True,False,3.8999999999999986,0.9,API Integration - BFSI Client F #4,Aditya Verma,Comet,Data & Analytics,API Integration,2023-04-03,2023-11-14,2023-11-21,Completed,Low,11881.16,10974.83,100.0,Medium,BFSI Client F,9,0,-906.3299999999999,-7.63,False,False
TSK000114,PRJ0004,EMP0394,Aditya Gupta,Documentation task #115,2023-09-19,2023-10-03,,9.6,14.7,To Do,Low,Development,2,5.4,False,False,-5.1,1.53,API Integration - BFSI Client F #4,Aditya Verma,Comet,Data & Analytics,API Integration,2023-04-03,2023-11-14,2023-11-21,Completed,Low,11881.16,10974.83,100.0,Medium,BFSI Client F,9,0,-906.3299999999999,-7.63,False,False
TSK000115,PRJ0004,EMP0198,Navya Sharma,Research task #116,2023-04-09,2023-04-29,2023-05-01,46.5,44.3,Completed,High,Research,0,0.0,True,True,2.200000000000003,0.95,API Integration - BFSI Client F #4,Aditya Verma,Comet,Data & Analytics,API Integration,2023-04-03,2023-11-14,2023-11-21,Completed,Low,11881.16,10974.83,100.0,Medium,BFSI Client F,9,0,-906.3299999999999,-7.63,False,False
TSK000116,PRJ0004,EMP0017,Vihaan Kapoor,Research task #117,2023-04-12,2023-04-24,2023-04-22,17.0,23.0,Completed,High,Design,1,2.5,True,False,-6.0,1.35,API Integration - BFSI Client F #4,Aditya Verma,Comet,Data & Analytics,API Integration,2023-04-03,2023-11-14,2023-11-21,Completed,Low,11881.16,10974.83,100.0,Medium,BFSI Client F,9,0,-906.3299999999999,-7.63,False,False
